MAE1,MAE2,MAE3,MAE4,MAE5,MAE6
21.19727,21.179379,21.137516,21.109201,21.098783,21.08783
21.193523,21.17727,21.134268,21.10329,21.09346,21.083403
21.190804,21.17223,21.125883,21.094934,21.086618,21.076965
21.179556,21.157047,21.109814,21.079563,21.072891,21.063765
21.168858,21.145489,21.099789,21.07074,21.064974,21.057465
21.160982,21.138323,21.09342,21.06559,21.060436,21.05369
21.154112,21.132458,21.087763,21.060612,21.056068,21.050306
21.139473,21.117989,21.072668,21.045181,21.042118,21.036196
21.117266,21.095785,21.050106,21.022264,21.020248,21.014599
21.092108,21.070606,21.024767,20.996666,20.994738,20.990131
21.066423,21.045065,20.999136,20.970379,20.96827,20.965508
21.040894,21.019884,20.97362,20.944113,20.942429,20.941635
21.015007,20.99414,20.947323,20.917593,20.916704,20.917576
20.988321,20.967447,20.920374,20.890718,20.890406,20.892832
20.96093,20.940279,20.893171,20.863327,20.863293,20.867256
20.933048,20.91275,20.865337,20.83493,20.835064,20.840485
20.904139,20.883904,20.83579,20.804632,20.80487,20.811686
20.87429,20.853764,20.804857,20.772896,20.773108,20.781527
20.844254,20.82326,20.773628,20.740856,20.740953,20.751179
20.815899,20.793983,20.743828,20.710375,20.710545,20.724653
20.78942,20.766403,20.715874,20.68189,20.683697,20.701614
20.76336,20.738594,20.688162,20.654554,20.658669,20.679834
20.737097,20.710464,20.66137,20.628605,20.634941,20.659266
20.711079,20.682936,20.635998,20.604048,20.612814,20.640188
20.685389,20.65569,20.611168,20.580147,20.591856,20.622314
20.671616,20.640476,20.598942,20.56995,20.585472,20.623346
20.671175,20.637663,20.598358,20.572495,20.594246,20.638775
20.67434,20.638071,20.601173,20.579239,20.60761,20.656446
20.676565,20.639488,20.605974,20.588148,20.622206,20.672543
20.674599,20.63892,20.60836,20.59462,20.63157,20.681181
20.672935,20.640215,20.612522,20.60196,20.639708,20.689934
20.638361,20.640776,20.703999,20.678413,20.738962,21.344
20.646723,20.741499,20.757626,20.795435,21.432983,21.677694
20.667934,20.744017,20.779034,21.439362,21.677406,21.704443
20.70098,20.702833,21.431786,21.623087,21.627352,21.588732
20.721321,21.417685,21.601482,21.59034,21.582785,21.614664
21.448982,21.649914,21.597773,21.555029,21.584787,21.684406
21.125708,20.950607,21.11773,21.237066,21.364328,21.32146
20.710503,20.799076,21.073181,21.277544,21.364616,21.30281
